x_col_pos,y_row_pos,x_col_vel,y_row_vel,x_col_acc,y_row_acc,space,r,fin,q,t
2,5,-3,0,1,1,.,-1,False,-0.1,1
2,5,-2,1,0,0,.,-1,False,-0.10900000000000001,1
2,5,-2,1,-1,1,.,-1,False,-0.19981000000000002,2
2,5,-2,1,0,0,.,-1,False,-0.20710000000000003,2
2,5,-2,1,1,1,.,-1,False,-0.19,2
2,5,-1,2,1,1,.,-1,False,-0.10900000000000001,1
2,5,0,3,0,1,.,-1,False,-0.21439,2
2,5,0,4,0,0,.,-1,False,-0.35290000000000005,4
2,5,0,4,-1,-1,.,-1,False,-0.19,2
2,5,-1,3,1,0,.,-1,False,-0.1,1
2,5,0,3,-1,0,.,-1,False,-0.10900000000000001,1
2,5,-1,3,-1,-1,.,-1,False,-0.19,2
2,5,-2,2,0,0,.,-1,False,-0.1,1
2,5,-2,2,1,-1,.,-1,False,-0.11710000000000001,1
2,5,-2,2,1,0,.,-1,False,-0.271,3
2,5,-1,2,0,-1,.,-1,False,-0.1,1
2,5,-1,1,1,0,.,-1,False,-0.1,1
2,5,-1,1,-1,-1,.,-1,False,-0.1,1
2,5,-2,0,-1,0,.,-1,False,-0.10900000000000001,1
2,5,-3,0,0,1,.,-1,False,-0.19,2
2,5,-3,1,1,-1,.,-1,False,-0.1,1
2,5,-2,0,-1,1,.,-1,False,-0.10900000000000001,1
2,5,-3,1,1,-1,.,-1,False,-0.19,2
2,5,-3,1,0,0,.,-1,False,-0.11710000000000001,1
2,5,-3,1,-1,-1,.,-1,False,-0.271,3
2,5,-4,0,1,0,.,-1,False,-0.1,1
2,5,-3,0,-1,0,.,-1,False,-0.10900000000000001,1
2,5,-3,0,1,1,.,-1,False,-0.19,2
2,5,-2,1,-1,-1,.,-1,False,-0.10900000000000001,1
2,5,-3,0,-1,1,.,-1,False,-0.199,2
2,5,-4,1,-1,0,.,-1,False,-0.199,2
2,5,-5,1,0,-1,.,-1,False,-0.19,2
2,5,-5,0,-1,1,.,-1,False,-0.10900000000000001,1
2,5,-5,1,1,-1,.,-1,False,-0.199,2
2,5,-4,0,-1,1,.,-1,False,-0.19,2
2,5,-5,1,-1,1,.,-1,False,-0.10900000000000001,1
2,5,-5,2,0,-1,.,-1,False,-0.19,2
2,5,-5,1,1,1,.,-1,False,-0.1,1
2,5,-4,2,1,1,.,-1,False,-0.1,1
2,5,-3,3,0,0,.,-1,False,-0.1,1
2,5,-3,3,0,0,.,-1,False,-0.19,2
2,5,-3,3,1,1,.,-1,False,-0.10900000000000001,1
2,5,-2,4,0,1,.,-1,False,-0.2071,2
2,5,-2,5,1,1,.,-1,False,-0.28,3
2,5,-2,5,0,1,.,-1,False,-0.19,2
2,5,-2,5,0,0,.,-1,False,-0.11710000000000001,1
2,5,-2,5,0,1,.,-1,False,-0.2881,3
2,5,-2,5,0,1,.,-1,False,-0.35929,4
2,5,-2,5,1,-1,.,-1,False,-0.11710000000000001,1
2,5,-1,4,-1,0,.,-1,False,-0.271,3
2,5,-2,4,0,-1,.,-1,False,-0.1,1
2,5,-2,3,1,1,.,-1,False,-0.1,1
2,5,-1,4,-1,-1,.,-1,False,-0.1,1
2,5,-2,3,0,1,.,-1,False,-0.10900000000000001,1
2,5,-2,4,1,1,.,-1,False,-0.20791,2
2,5,-1,5,1,1,.,-1,False,-0.2791,3
2,5,0,5,0,-1,.,-1,False,-0.11710000000000001,1
2,5,0,4,-1,-1,.,-1,False,-0.271,3
2,5,-1,3,-1,1,.,-1,False,-0.1,1
2,5,-1,3,-1,1,.,-1,False,-0.19981000000000002,2
2,5,-2,4,1,0,.,-1,False,-0.21520000000000003,2
2,5,-1,4,1,1,.,-1,False,-0.28891,3
2,5,0,5,-1,-1,.,-1,False,-0.28891,3
2,5,-1,4,-1,1,.,-1,False,-0.20791000000000004,2
2,5,-2,5,1,0,.,-1,False,-0.21520000000000003,2
2,5,-1,5,1,-1,.,-1,False,-0.2881,3
2,5,0,4,-1,1,.,-1,False,-0.28081,3
2,5,-1,5,1,0,.,-1,False,-0.20710000000000003,2
2,5,0,5,-1,0,.,-1,False,-0.2071,2
2,5,-1,5,-1,-1,.,-1,False,-0.271,3
2,5,-2,4,-1,-1,.,-1,False,-0.1,1
2,5,-3,3,-1,-1,.,-1,False,-0.1,1
2,5,-3,3,0,1,.,-1,False,-0.1,1
2,5,-3,4,0,0,.,-1,False,-0.1,1
2,5,-3,4,-1,1,.,-1,False,-0.1,1
2,5,-4,5,0,-1,.,-1,False,-0.1,1
2,5,-4,4,1,0,.,-1,False,-0.1,1
2,5,-4,4,1,1,.,-1,False,-0.11710000000000001,1
2,5,-3,5,1,-1,.,-1,False,-0.28,3
2,5,-2,4,-1,0,.,-1,False,-0.20791,2
2,5,-2,4,-1,1,.,-1,False,-0.2791,3
2,5,-3,5,-1,1,.,-1,False,-0.1,1
2,5,-4,5,1,1,.,-1,False,-0.1,1
2,5,-3,5,-1,-1,.,-1,False,-0.1,1
2,5,-3,5,0,-1,.,-1,False,-0.1,1
2,5,-3,4,-1,0,.,-1,False,-0.1,1
2,5,-4,4,0,0,.,-1,False,-0.1,1
2,5,-4,4,0,0,.,-1,False,-0.199,2
2,5,-4,4,1,0,.,-1,False,-0.199,2
2,5,-3,4,-1,1,.,-1,False,-0.19,2
2,5,-4,5,0,0,.,-1,False,-0.10900000000000001,1
2,5,-4,5,0,-1,.,-1,False,-0.19,2
2,5,-4,4,-1,-1,.,-1,False,-0.1,1
2,5,-5,3,1,1,.,-1,False,-0.11791000000000001,1
2,5,-4,4,1,0,.,-1,False,-0.2791,3
2,5,-3,4,-1,-1,.,-1,False,-0.1,1
2,5,-4,3,0,1,.,-1,False,-0.10900000000000001,1
2,5,-4,4,-1,-1,.,-1,False,-0.19,2
2,5,-5,3,-1,0,.,-1,False,-0.1,1
2,5,-5,3,1,0,.,-1,False,-0.1,1
2,5,-4,3,1,-1,.,-1,False,-0.1,1
2,5,-3,2,0,1,.,-1,False,-0.1,1
2,5,-3,3,1,-1,.,-1,False,-0.1,1
2,5,-3,3,-1,1,.,-1,False,-0.1,1
2,5,-4,4,-1,0,.,-1,False,-0.1,1
2,5,-5,4,1,1,.,-1,False,-0.1,1
2,5,-5,4,-1,1,.,-1,False,-0.1,1
2,5,-5,5,0,0,.,-1,False,-0.1,1
2,5,-5,5,-1,-1,.,-1,False,-0.1,1
2,5,-5,5,1,0,.,-1,False,-0.10900000000000001,1
2,5,-4,5,1,1,.,-1,False,-0.19,2
2,5,-3,5,1,0,.,-1,False,-0.11053900000000001,1
2,5,-2,5,1,-1,.,-1,False,-0.21439000000000002,2
2,5,-1,4,-1,-1,.,-1,False,-0.199,2
2,5,-1,4,0,0,.,-1,False,-0.19,2
2,5,-1,4,1,0,.,-1,False,-0.10981000000000002,1
2,5,0,4,1,-1,.,-1,False,-0.20791000000000004,2
2,5,1,3,0,-1,.,-1,False,-0.19810000000000003,2
2,5,1,2,0,1,.,-1,False,-0.1,1
2,5,1,3,1,-1,.,-1,False,-0.1,1
2,5,2,2,0,0,.,-1,False,-0.1,1
2,5,2,2,0,1,.,-1,False,-0.1,1
2,5,2,3,-1,0,.,-1,False,-0.10900000000000001,1
2,5,2,3,-1,-1,.,-1,False,-0.19981000000000002,2
2,5,2,3,-1,0,.,-1,False,-0.19810000000000003,2
2,5,2,3,1,0,.,-1,False,-0.1,1
2,5,3,3,-1,0,.,-1,False,-0.1,1
2,5,3,3,-1,-1,.,-1,False,-0.10900000000000001,1
2,5,2,2,0,1,.,-1,False,-0.19,2
2,5,2,3,1,-1,.,-1,False,-0.10900000000000001,1
2,5,2,3,0,0,.,-1,False,-0.207829,2
2,5,2,3,-1,0,.,-1,False,-0.2881,3
2,5,1,3,-1,1,.,-1,False,-0.21592900000000004,2
2,5,1,3,0,-1,.,-1,False,-0.2881,3
2,5,1,2,1,-1,.,-1,False,-0.21520000000000003,2
2,5,2,1,1,-1,.,-1,False,-0.271,3
2,5,2,1,0,0,.,-1,False,-0.1,1
2,5,2,1,1,0,.,-1,False,-0.12439,1
2,5,2,1,1,-1,.,-1,False,-0.36181,4
5,5,3,0,-1,1,S,-1,False,-0.28891,3
5,5,2,1,-1,1,S,-1,False,-0.19810000000000003,2
5,5,1,2,1,0,S,-1,False,-0.1,1
5,5,2,2,0,0,S,-1,False,-0.11053900000000001,1
5,5,2,2,0,-1,S,-1,False,-0.21520000000000003,2
5,5,2,2,-1,-1,S,-1,False,-0.20710000000000003,2
5,5,2,2,-1,0,S,-1,False,-0.19,2
5,5,1,2,-1,1,S,-1,False,-0.10900000000000001,1
5,5,1,2,1,1,S,-1,False,-0.199,2
5,5,1,2,1,0,S,-1,False,-0.199,2
5,5,1,2,1,0,S,-1,False,-0.29701,3
5,5,2,2,0,1,S,-1,False,-0.2791,3
5,5,2,3,0,0,S,-1,False,-0.11791000000000001,1
5,5,2,3,1,-1,S,-1,False,-0.2881,3
5,5,3,2,1,0,S,-1,False,-0.19,2
5,5,4,2,0,0,S,-1,False,-0.10900000000000001,1
5,5,4,2,-1,0,S,-1,False,-0.199,2
5,5,3,2,-1,1,S,-1,False,-0.19,2
5,5,2,3,-1,-1,S,-1,False,-0.10981000000000002,1
5,5,1,2,-1,1,S,-1,False,-0.19810000000000003,2
5,5,0,3,0,1,S,-1,False,-0.1,1
5,5,0,3,0,-1,S,-1,False,-0.12439,1
5,5,0,2,-1,1,S,-1,False,-0.34390000000000004,4
5,5,-1,3,-1,1,S,-1,False,-0.11053900000000001,1
5,5,-2,4,-1,0,S,-1,False,-0.20539000000000002,2
5,5,-3,4,1,-1,S,-1,False,-0.10900000000000001,1
5,5,-3,4,-1,-1,S,-1,False,-0.19,2
5,5,-4,3,1,-1,S,-1,False,-0.1098829,1
5,5,-4,3,0,1,S,-1,False,-0.20782900000000004,2
5,5,-4,4,0,0,S,-1,False,-0.199,2
5,5,-4,4,0,1,S,-1,False,-0.19,2
5,5,-4,5,0,-1,S,-1,False,-0.125929,1
5,5,-4,4,-1,1,S,-1,False,-0.35929,4
5,5,-5,5,1,-1,S,-1,False,-0.10900000000000001,1
5,5,-4,4,0,-1,S,-1,False,-0.2223361,2
5,5,-4,4,-1,1,S,-1,False,-0.423361,5
5,5,-5,5,0,1,S,-1,False,-0.10900000000000001,1
5,5,-5,5,1,0,S,-1,False,-0.2071,2
5,5,-4,5,0,0,S,-1,False,-0.271,3
5,5,-4,5,1,1,S,-1,False,-0.1,1
5,5,-3,5,0,-1,S,-1,False,-0.1,1
5,5,-3,4,-1,1,S,-1,False,-0.13168,1
5,5,-3,4,-1,0,S,-1,False,-0.43681024900000004,5
5,5,-4,4,0,-1,S,-1,False,-0.33820498,3
5,5,-4,4,-1,1,S,-1,False,-0.4900249,6
5,5,-5,5,0,-1,S,-1,False,-0.199,2
5,5,-5,4,0,-1,S,-1,False,-0.19,2
5,5,-5,3,-1,0,S,-1,False,-0.1,1
5,5,-5,3,-1,0,S,-1,False,-0.199,2
5,5,-5,3,-1,0,S,-1,False,-0.28891,3
5,5,-5,3,1,1,S,-1,False,-0.19810000000000003,2
5,5,-4,4,-1,-1,S,-1,False,-0.11791000000000001,1
5,5,-4,4,1,0,S,-1,False,-0.2791,3
5,5,-3,4,1,1,S,-1,False,-0.1,1
5,5,-2,5,0,0,S,-1,False,-0.1,1
5,5,-2,5,1,1,S,-1,False,-0.1,1
5,5,-2,5,-1,1,S,-1,False,-0.11863900000000001,1
5,5,-3,5,-1,-1,S,-1,False,-0.330492241,3
5,5,-4,4,-1,1,S,-1,False,-0.54102241,7
5,5,-5,5,1,1,S,-1,False,-0.12439,1
5,5,-4,5,0,0,S,-1,False,-0.34390000000000004,4
5,5,-4,5,0,1,S,-1,False,-0.1,1
5,5,-4,5,-1,1,S,-1,False,-0.1,1
5,5,-5,5,0,0,S,-1,False,-0.10981000000000002,1
5,5,-5,5,1,-1,S,-1,False,-0.21520000000000003,2
5,5,-4,4,0,1,S,-1,False,-0.28,3
5,5,-4,5,-1,1,S,-1,False,-0.19,2
5,5,-5,5,-1,0,S,-1,False,-0.11119509999999999,1
5,5,-5,5,1,1,S,-1,False,-0.22328461,2
5,5,-4,5,0,-1,S,-1,False,-0.23845510000000003,2
5,5,-4,4,1,0,S,-1,False,-0.39050292241,4
5,5,-3,4,-1,0,S,-1,False,-0.5175192241000001,6
5,5,-4,4,1,-1,S,-1,False,-0.35371,4
5,5,-4,4,1,1,S,-1,False,-0.19810000000000003,2
5,5,-3,5,1,0,S,-1,False,-0.1,1
5,5,-2,5,1,-1,S,-1,False,-0.1,1
5,5,-1,4,-1,1,S,-1,False,-0.1,1
5,5,-2,5,0,-1,S,-1,False,-0.10900000000000001,1
5,5,-2,4,0,0,S,-1,False,-0.19,2
5,5,-2,4,0,1,S,-1,False,-0.10900000000000001,1
5,5,-2,5,0,0,S,-1,False,-0.199,2
5,5,-2,5,0,0,S,-1,False,-0.28977751,3
5,5,-2,5,-1,1,S,-1,False,-0.2067751,2
5,5,-3,5,1,-1,S,-1,False,-0.1,1
5,5,-2,4,-1,-1,S,-1,False,-0.1,1
5,5,-3,3,-1,1,S,-1,False,-0.1351452630169,1
5,5,-4,4,1,0,S,-1,False,-0.46126263016900004,5
5,5,-3,4,1,-1,S,-1,False,-0.19810000000000003,2
5,5,-2,3,0,-1,S,-1,False,-0.1,1
5,5,-2,2,0,1,S,-1,False,-0.10900000000000001,1
5,5,-2,3,-1,1,S,-1,False,-0.199,2
5,5,-3,4,1,1,S,-1,False,-0.2160799759,2
5,5,-2,5,0,0,S,-1,False,-0.36979975900000006,4
5,5,-2,5,1,-1,S,-1,False,-0.199,2
5,5,-1,4,-1,1,S,-1,False,-0.19,2
5,5,-2,5,-1,-1,S,-1,False,-0.1,1
5,5,-3,4,0,0,S,-1,False,-0.10900000000000001,1
5,5,-3,4,1,0,S,-1,False,-0.2084851,2
5,5,-2,4,-1,0,S,-1,False,-0.284851,3
5,5,-2,4,1,0,S,-1,False,-0.11710000000000001,1
5,5,-1,4,-1,1,S,-1,False,-0.271,3
5,5,-2,5,-1,0,S,-1,False,-0.10900000000000001,1
5,5,-3,5,0,-1,S,-1,False,-0.23657673016900002,2
5,5,-3,4,-1,0,S,-1,False,-0.57637920169,7
5,5,-4,4,-1,-1,S,-1,False,-0.21511900000000003,2
5,5,-5,3,0,1,S,-1,False,-0.2071,2
5,5,-5,4,1,0,S,-1,False,-0.288829,3
5,5,-4,4,1,1,S,-1,False,-0.296119,3
5,5,-4,4,1,1,S,-1,False,-0.38779900571521003,4
5,5,-3,5,0,-1,S,-1,False,-0.3247702571521,3
5,5,-3,4,-1,1,S,-1,False,-0.235612,2
5,5,-3,4,-1,-1,S,-1,False,-0.29220508,3
5,5,-3,4,-1,1,S,-1,False,-0.3210508,3
5,5,-4,5,0,1,S,-1,False,-0.2071,2
5,5,-4,5,-1,1,S,-1,False,-0.28891,3
5,5,-5,5,0,-1,S,-1,False,-0.29701,3
5,5,-5,5,0,-1,S,-1,False,-0.367309,4
5,5,-5,4,1,-1,S,-1,False,-0.1,1
5,5,-4,3,1,1,S,-1,False,-0.1,1
5,5,-3,4,0,1,S,-1,False,-0.1,1
5,5,-3,5,0,0,S,-1,False,-0.1,1
5,5,-3,5,0,1,S,-1,False,-0.10900000000000001,1
5,5,-3,5,0,0,S,-1,False,-0.219229323143689,2
5,5,-3,5,0,-1,S,-1,False,-0.42203753312689,4
5,5,-3,5,-1,-1,S,-1,False,-0.39744301690000006,4
5,5,-3,5,1,1,S,-1,False,-0.13328197831000002,1
5,5,-2,5,0,0,S,-1,False,-0.45072978310000006,5
5,5,-2,5,1,-1,S,-1,False,-0.28891,3
5,5,-1,4,1,-1,S,-1,False,-0.19810000000000003,2
5,5,0,3,1,1,S,-1,False,-0.10900000000000001,1
5,5,0,3,0,0,S,-1,False,-0.19981000000000002,2
5,5,0,3,1,1,S,-1,False,-0.19810000000000003,2
5,5,1,4,-1,-1,S,-1,False,-0.10900000000000001,1
5,5,1,4,-1,1,S,-1,False,-0.19,2
5,5,0,5,0,-1,S,-1,False,-0.11053900000000001,1
5,5,0,4,1,-1,S,-1,False,-0.21592900000000004,2
5,5,0,4,1,-1,S,-1,False,-0.3187261,3
5,5,1,3,0,-1,S,-1,False,-0.3691729,4
5,5,1,3,-1,-1,S,-1,False,-0.3780019,4
5,5,1,3,-1,-1,S,-1,False,-0.45001171,5
5,5,0,2,0,-1,S,-1,False,-0.19810000000000003,2
5,5,0,1,0,0,S,-1,False,-0.1,1
5,5,0,1,-1,-1,S,-1,False,-0.1,1
4,5,-1,0,0,0,.,-1,False,-0.1,1
3,5,-1,0,0,1,.,-1,False,-0.10981000000000002,1
3,5,-1,1,-1,1,.,-1,False,-0.20791000000000004,2
3,5,-2,2,1,0,.,-1,False,-0.21520000000000003,2
3,5,-1,2,-1,0,.,-1,False,-0.271,3
3,5,-2,2,1,1,.,-1,False,-0.1,1
3,5,-1,3,-1,0,.,-1,False,-0.1,1
3,5,-2,3,-1,0,.,-1,False,-0.1,1
3,5,-2,3,-1,0,.,-1,False,-0.19981000000000002,2
3,5,-3,3,0,0,.,-1,False,-0.20710000000000003,2
3,5,-3,3,1,1,.,-1,False,-0.19,2
3,5,-2,4,0,-1,.,-1,False,-0.1,1
3,5,-2,3,-1,-1,.,-1,False,-0.11782900000000002,1
3,5,-3,2,1,0,.,-1,False,-0.28729000000000005,3
3,5,-2,2,1,1,.,-1,False,-0.19,2
3,5,-1,3,1,1,.,-1,False,-0.1,1
3,5,0,4,1,0,.,-1,False,-0.1,1
3,5,1,4,-1,0,.,-1,False,-0.11799005149,1
3,5,1,4,-1,1,.,-1,False,-0.30727168831,3
3,5,0,5,0,1,.,-1,False,-0.3737117341,4
3,5,0,5,0,-1,.,-1,False,-0.10900000000000001,1
3,5,0,5,1,-1,.,-1,False,-0.199,2
3,5,1,4,1,0,.,-1,False,-0.2071,2
3,5,2,4,1,1,.,-1,False,-0.299585410398019,3
3,5,2,4,1,0,.,-1,False,-0.39566410398019003,4
3,5,3,4,1,1,.,-1,False,-0.20710000000000003,2
3,5,4,5,1,-1,.,-1,False,-0.199,2
3,5,5,4,1,1,.,-1,False,-0.20798946100000001,2
3,5,5,5,0,0,.,-1,False,-0.27989461000000004,3
3,5,5,5,0,-1,.,-1,False,-0.12680307100000002,1
3,5,5,4,1,-1,.,-1,False,-0.37877383000000003,4
3,5,5,3,-1,0,.,-1,False,-0.22453120000000004,2
3,5,4,3,1,0,.,-1,False,-0.28081,3
3,5,5,3,0,1,.,-1,False,-0.19810000000000003,2
3,5,5,4,0,1,.,-1,False,-0.10900000000000001,1
3,5,5,5,1,1,.,-1,False,-0.19,2
3,5,5,5,1,-1,.,-1,False,-0.10900000000000001,1
3,5,5,4,0,-1,.,-1,False,-0.2108961298,2
3,5,5,3,1,0,.,-1,False,-0.32832929800000005,3
3,5,5,3,0,-1,.,-1,False,-0.31150900000000004,3
3,5,5,3,0,1,.,-1,False,-0.27829000000000004,3
3,5,5,4,1,0,.,-1,False,-0.1,1
3,5,5,4,-1,-1,.,-1,False,-0.13519459,1
3,5,4,3,-1,1,.,-1,False,-0.4609459,5
3,5,3,4,0,-1,.,-1,False,-0.199,2
3,5,3,3,1,1,.,-1,False,-0.19988290000000003,2
3,5,4,4,0,1,.,-1,False,-0.21673900000000001,2
3,5,4,5,1,-1,.,-1,False,-0.30349000000000004,3
3,5,5,4,-1,1,.,-1,False,-0.3762361,4
3,5,4,5,0,0,.,-1,False,-0.4339,5
3,5,4,5,-1,-1,.,-1,False,-0.24033320973919003,2
3,5,3,4,-1,1,.,-1,False,-0.4761557073919,5
3,5,3,4,0,1,.,-1,False,-0.3931651,4
3,5,3,5,-1,-1,.,-1,False,-0.36829,4
3,5,2,4,-1,-1,.,-1,False,-0.19981000000000002,2
3,5,1,3,0,-1,.,-1,False,-0.19810000000000003,2
3,5,1,2,-1,1,.,-1,False,-0.1,1
3,5,0,3,-1,0,.,-1,False,-0.10900000000000001,1
3,5,-1,3,-1,0,.,-1,False,-0.19,2
3,5,-2,3,1,-1,.,-1,False,-0.10900000000000001,1
3,5,-1,2,-1,1,.,-1,False,-0.20060461,2
3,5,-2,3,-1,-1,.,-1,False,-0.22395610000000005,2
3,5,-3,2,1,-1,.,-1,False,-0.2791,3
3,5,-2,1,0,1,.,-1,False,-0.1,1
3,5,-2,1,0,0,.,-1,False,-0.1,1
3,5,-2,1,1,-1,.,-1,False,-0.1,1
2,5,-1,0,0,0,.,-1,False,-0.11791000000000001,1
1,5,-1,0,1,1,.,-1,False,-0.2881,3
1,5,-1,0,-1,-1,.,-1,False,-0.19,2
1,5,-2,-1,-1,1,.,-1,False,-0.1,1
1,5,-3,0,1,1,.,-1,False,-0.10981000000000002,1
1,5,-2,1,1,0,.,-1,False,-0.20791000000000004,2
1,5,-1,1,-1,-1,.,-1,False,-0.21754090000000004,2
1,5,-1,1,1,0,.,-1,False,-0.32165749000000005,3
1,5,0,1,0,1,.,-1,False,-0.4034359,4
1,5,0,2,-1,-1,.,-1,False,-0.43551190000000006,5
1,5,-1,1,0,0,.,-1,False,-0.369019,4
1,5,-1,1,0,-1,.,-1,False,-0.199,2
1,5,-1,0,-1,1,.,-1,False,-0.2087119,2
1,5,-2,1,1,0,.,-1,False,-0.304219,3
1,5,-1,1,-1,1,.,-1,False,-0.28,3
1,5,-2,2,0,0,.,-1,False,-0.199,2
