space,y_row_pos,x_col_pos,y_row_vel,x_col_vel,r,fin,prev_val,t,val,best_x_col_a,best_y_row_a
F,1,2,4,-4,0,True,0.0,15,0.0,-1,-1
F,1,2,4,-3,0,True,0.0,15,0.0,-1,-1
F,1,2,4,-2,0,True,0.0,15,0.0,-1,-1
F,1,2,4,-1,0,True,0.0,15,0.0,-1,-1
F,1,2,4,0,0,True,0.0,15,0.0,-1,-1
F,1,2,4,1,0,True,0.0,15,0.0,-1,-1
F,1,2,4,2,0,True,0.0,15,0.0,-1,-1
F,1,2,4,3,0,True,0.0,15,0.0,-1,-1
F,1,2,4,4,0,True,0.0,15,0.0,-1,-1
F,1,2,4,5,0,True,0.0,15,0.0,-1,-1
F,1,2,5,-5,0,True,0.0,15,0.0,-1,-1
F,1,2,5,-4,0,True,0.0,15,0.0,-1,-1
F,1,2,5,-3,0,True,0.0,15,0.0,-1,-1
F,1,2,5,-2,0,True,0.0,15,0.0,-1,-1
F,1,2,5,-1,0,True,0.0,15,0.0,-1,-1
F,1,2,5,0,0,True,0.0,15,0.0,-1,-1
F,1,2,5,1,0,True,0.0,15,0.0,-1,-1
F,1,2,5,2,0,True,0.0,15,0.0,-1,-1
F,1,2,5,3,0,True,0.0,15,0.0,-1,-1
F,1,2,5,4,0,True,0.0,15,0.0,-1,-1
F,1,2,5,5,0,True,0.0,15,0.0,-1,-1
.,2,1,-5,-5,-1,False,-3.258864854172062,15,-3.2363832302803837,1,-1
.,2,1,-5,-4,-1,False,-2.2913716062908502,15,-2.2905091628684806,1,-1
.,2,1,-5,-3,-1,False,-1.2195309357446213,15,-1.2195155684340317,1,-1
.,2,1,-5,-2,-1,False,-1.0,15,-1.0,0,-1
.,2,1,-5,-1,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-5,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-5,1,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-5,2,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-5,3,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-5,4,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-5,5,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-4,-5,-1,False,-3.258864854172062,15,-3.2363832302803837,1,-1
.,2,1,-4,-4,-1,False,-2.2913716062908502,15,-2.2905091628684806,1,-1
.,2,1,-4,-3,-1,False,-1.2195309357446213,15,-1.2195155684340317,1,-1
.,2,1,-4,-2,-1,False,-1.2195309357446213,15,-1.2195155684340317,0,-1
.,2,1,-4,-1,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-4,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-4,1,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-4,2,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-4,3,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-4,4,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-4,5,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-3,-5,-1,False,-3.258864854172062,15,-3.2363832302803837,1,-1
.,2,1,-3,-4,-1,False,-2.2913716062908502,15,-2.2905091628684806,1,-1
.,2,1,-3,-3,-1,False,-2.2913716062908502,15,-2.2905091628684806,0,-1
.,2,1,-3,-2,-1,False,-1.2195309357446213,15,-1.2195155684340317,1,-1
.,2,1,-3,-1,-1,False,-1.0,15,-1.0,0,-1
.,2,1,-3,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-3,1,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-3,2,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-3,3,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-3,4,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-3,5,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-2,-5,-1,False,-3.258864854172062,15,-3.2363832302803837,1,-1
.,2,1,-2,-4,-1,False,-3.258864854172062,15,-3.2363832302803837,0,-1
.,2,1,-2,-3,-1,False,-2.2913716062908502,15,-2.2905091628684806,1,-1
.,2,1,-2,-2,-1,False,-1.2195309357446213,15,-1.2195155684340317,1,-1
.,2,1,-2,-1,-1,False,-1.2195309357446213,15,-1.2195155684340317,0,-1
.,2,1,-2,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-2,1,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-2,2,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-2,3,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-2,4,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-2,5,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,1,-1,-5,-1,False,-4.520993864529314,15,-4.160161590619161,-1,-1
.,2,1,-1,-4,-1,False,-3.258864854172062,15,-3.2363832302803837,1,-1
.,2,1,-1,-3,-1,False,-2.2913716062908502,15,-2.2905091628684806,1,-1
.,2,1,-1,-2,-1,False,-2.2913716062908502,15,-2.2905091628684806,0,-1
.,2,1,-1,-1,-1,False,-1.2195309357446213,15,-1.2195155684340317,1,-1
.,2,1,-1,0,-1,False,-1.0,15,-1.0,0,-1
.,2,1,-1,1,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-1,2,-1,False,-1.0,15,-1.0,-1,-1
.,2,1,-1,3,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,1,-1,4,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,1,-1,5,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,1,0,-5,-1,False,-4.520993864529314,15,-4.160161590619161,1,-1
.,2,1,0,-4,-1,False,-3.258864854172062,15,-3.2363832302803837,1,-1
.,2,1,0,-3,-1,False,-3.258864854172062,15,-3.2363832302803837,0,-1
.,2,1,0,-2,-1,False,-2.2913716062908502,15,-2.2905091628684806,1,-1
.,2,1,0,-1,-1,False,-1.2195309357446213,15,-1.2195155684340317,1,-1
.,2,1,0,0,-1,False,-1.2195309357446213,15,-1.2195155684340317,0,-1
.,2,1,0,1,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,1,0,2,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,1,0,3,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,1,0,4,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,1,0,5,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,1,1,-5,-1,False,-4.520993864529314,15,-4.160161590619161,1,-1
.,2,1,1,-4,-1,False,-4.520993864529314,15,-4.160161590619161,0,-1
.,2,1,1,-3,-1,False,-3.258864854172062,15,-3.2363832302803837,1,-1
.,2,1,1,-2,-1,False,-2.2913716062908502,15,-2.2905091628684806,1,-1
.,2,1,1,-1,-1,False,-2.2913716062908502,15,-2.2905091628684806,0,-1
.,2,1,1,0,-1,False,-2.4578155491391267,15,-2.441103037608737,-1,-1
.,2,1,1,1,-1,False,-2.4697513079188242,15,-2.44442710664382,-1,-1
.,2,1,1,2,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,1,1,3,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,1,1,4,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,1,1,5,-1,False,-3.258864854172062,15,-3.2363832302803837,-1,-1
.,2,1,2,-5,-1,False,-10.048260877071423,15,-6.0638025403339615,-1,-1
.,2,1,2,-4,-1,False,-4.520993864529314,15,-4.160161590619161,1,-1
.,2,1,2,-3,-1,False,-3.258864854172062,15,-3.2363832302803837,1,-1
.,2,1,2,-2,-1,False,-3.258864854172062,15,-3.2363832302803837,0,-1
.,2,1,2,-1,-1,False,-3.258864854172062,15,-3.2363832302803837,-1,-1
.,2,1,2,0,-1,False,-3.547776182425319,15,-3.4112556328220593,-1,-1
.,2,1,2,1,-1,False,-3.957297660510955,15,-3.5718057182945637,1,-1
.,2,1,2,2,-1,False,-4.102092239050155,15,-3.6082945139939127,0,-1
.,2,1,2,3,-1,False,-3.258864854172062,15,-3.2363832302803837,-1,-1
.,2,1,2,4,-1,False,-3.258864854172062,15,-3.2363832302803837,-1,-1
.,2,1,2,5,-1,False,-3.258864854172062,15,-3.2363832302803837,-1,-1
.,2,1,3,-5,-1,False,-10.048260877071423,15,-6.0638025403339615,1,-1
.,2,1,3,-4,-1,False,-4.520993864529314,15,-4.160161590619161,1,-1
.,2,1,3,-3,-1,False,-4.520993864529314,15,-4.160161590619161,0,-1
.,2,1,3,-2,-1,False,-4.520993864529314,15,-4.160161590619161,-1,-1
.,2,1,3,-1,-1,False,-4.520993864529314,15,-4.160161590619161,-1,-1
.,2,1,3,0,-1,False,-10.316945463561115,15,-5.706304499008888,-1,-1
.,2,1,3,1,-1,False,-11.472590776574146,15,-6.4057941091755914,-1,-1
.,2,1,3,2,-1,False,-10.316945463561115,15,-5.706304499008888,1,-1
.,2,1,3,3,-1,False,-11.325201944015,15,-5.992042762038812,0,-1
.,2,1,3,4,-1,False,-304.4831835367133,15,-96.44962204455491,-1,-1
.,2,1,3,5,-1,False,-4.520993864529314,15,-4.160161590619161,-1,-1
.,2,1,4,-5,-1,False,-10.048260877071423,15,-6.0638025403339615,1,-1
.,2,1,4,-4,-1,False,-10.048260877071423,15,-6.0638025403339615,0,-1
.,2,1,4,-3,-1,False,-10.048260877071423,15,-6.0638025403339615,-1,-1
.,2,1,4,-2,-1,False,-10.048260877071423,15,-6.0638025403339615,-1,-1
.,2,1,4,-1,-1,False,-10.048260877071423,15,-6.0638025403339615,-1,-1
.,2,1,4,0,-1,False,-10.048260877071423,15,-6.0638025403339615,-1,-1
.,2,1,4,1,-1,False,-49.10389784394951,15,-17.073449443402335,-1,0
.,2,1,4,2,-1,False,-78.6069767722795,15,-24.58894303503032,-1,-1
.,2,1,4,3,-1,False,-49.10389784394951,15,-17.073449443402335,1,0
.,2,1,4,4,-1,False,-10.048260877071423,15,-6.0638025403339615,1,-1
.,2,1,4,5,-1,False,-10.048260877071423,15,-6.0638025403339615,0,-1
.,2,1,5,-5,-1,False,-49.10389784394951,15,-17.073449443402335,-1,-1
.,2,1,5,-4,-1,False,-49.10389784394951,15,-17.073449443402335,-1,-1
.,2,1,5,-3,-1,False,-49.10389784394951,15,-17.073449443402335,-1,-1
.,2,1,5,-2,-1,False,-49.10389784394951,15,-17.073449443402335,-1,-1
.,2,1,5,-1,-1,False,-49.10389784394951,15,-17.073449443402335,-1,-1
.,2,1,5,0,-1,False,-49.10389784394951,15,-17.073449443402335,-1,-1
.,2,1,5,1,-1,False,-49.10389784394951,15,-17.073449443402335,-1,-1
.,2,1,5,2,-1,False,-280.1777154631525,15,-86.7867952310111,-1,-1
.,2,1,5,3,-1,False,-49.10389784394951,15,-17.073449443402335,1,-1
.,2,1,5,4,-1,False,-49.10389784394951,15,-17.073449443402335,0,-1
.,2,1,5,5,-1,False,-49.10389784394951,15,-17.073449443402335,-1,-1
.,2,2,-5,-5,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-5,-4,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-5,-3,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-5,-2,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-5,-1,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-5,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-5,1,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-5,2,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-5,3,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,2,-5,4,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,2,-5,5,-1,False,-3.258864854172062,15,-3.2363832302803837,-1,-1
.,2,2,-4,-5,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-4,-4,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-4,-3,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-4,-2,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-4,-1,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-4,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-4,1,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-4,2,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,2,-4,3,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,2,-4,4,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,2,-4,5,-1,False,-3.258864854172062,15,-3.2363832302803837,-1,-1
.,2,2,-3,-5,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-3,-4,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-3,-3,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-3,-2,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-3,-1,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-3,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-3,1,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-3,2,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,2,-3,3,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,2,-3,4,-1,False,-2.2913716062908502,15,-2.2905091628684806,-1,-1
.,2,2,-3,5,-1,False,-3.258864854172062,15,-3.2363832302803837,-1,-1
.,2,2,-2,-5,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
.,2,2,-2,-4,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-2,-3,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-2,-2,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-2,-1,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-2,0,-1,False,-1.0,15,-1.0,-1,-1
.,2,2,-2,1,-1,False,-1.2195309357446213,15,-1.2195155684340317,-1,-1
